economy,economy_code,year,income_group,region,gdp_per_capita_ppp,road_density_km_per_100sqkm,rail_lines_total_km,air_transport_passengers,container_port_traffic_teu,energy_use_per_gdp,co2_emissions_per_capita,co2_transport_pct_total,trade_pct_gdp,urban_population_pct,lpi_overall_score,lpi_infrastructure_score,gross_capital_formation_pct_gdp
Economy_039,EC039,2015,Upper middle income,Middle East & North Africa,37890.833638901975,107.82675500969479,75.70575299034307,1904.6850115195612,285.744035513994,137.35794259686205,5.097485681738539,21.095744938498274,61.895930631440706,69.1785973185858,,,33.15146503156177
Economy_039,EC039,2016,Upper middle income,Middle East & North Africa,38568.75920996762,107.73881810723351,54.099681584583315,,337.5569522336344,127.25981951419189,5.624305981972761,,113.94707513419598,69.56379861399226,2.964697328996955,2.8309246867670086,25.889194852331023
Economy_039,EC039,2017,Upper middle income,Middle East & North Africa,39258.813917179614,122.61879166661586,91.85415435005564,4760.875019742551,478.5171208114318,132.11678772902837,5.424829695679579,,44.72525327162174,69.94899990939874,,,22.865166193630277
Economy_039,EC039,2018,Upper middle income,Middle East & North Africa,39961.214769528226,114.9047834470124,101.90017292240228,2315.018852832491,,93.26843819456556,4.302723439012244,33.9160462965156,139.65555113119547,70.3342012048052,2.985333767459426,2.7887208698378956,19.969401594154753
Economy_039,EC039,2019,Upper middle income,Middle East & North Africa,40676.182658629914,101.9351983077407,,4605.447901477835,,90.99685978953626,5.593428917114294,,83.6298945428332,70.71940250021167,,,
Economy_039,EC039,2020,Upper middle income,Middle East & North Africa,41403.94242819357,126.44203270449376,66.28748438174166,4351.5125559906055,,104.67274699302605,6.535885758911767,35.3614797162124,62.247296335774905,71.10460379561815,3.318329993237625,3.4748066987296635,19.01875301991773
Economy_039,EC039,2021,Upper middle income,Middle East & North Africa,42144.722944729496,110.19388646925542,120.08326584580067,,1387.6361771080246,129.08518736086617,6.691873368988127,,126.62977043561261,71.4898050910246,,,34.905327043226976
Economy_039,EC039,2022,Upper middle income,Middle East & North Africa,42898.75716952353,111.4651015370966,129.8768177552961,1885.7649219522282,1060.3113434254437,,5.73800556756142,28.9501793137268,,71.87500638643108,,,34.249648566370546
Economy_040,EC040,2010,Upper middle income,Sub-Saharan Africa,13920.173942999663,67.61042355699449,31.095993010821118,929.6977682010998,399.83142307689167,126.91411405384385,10.201299086281209,28.99173198223557,109.16940220879587,79.25882154290139,,,19.154738844227182
Economy_040,EC040,2011,Upper middle income,Sub-Saharan Africa,14098.916789011782,68.29388169266076,41.463536170611924,1853.8434785856944,180.61676549480745,135.78025219311866,10.81373032779676,24.439900900379513,66.02306211667974,80.43733958668862,,,19.571189587386193
Economy_040,EC040,2012,Upper middle income,Sub-Saharan Africa,14279.954793484661,63.484512207913625,38.9716210539938,2329.351989473477,289.72517664939363,138.1318246363406,,25.222536947229116,85.41678408235438,81.61585763047584,3.5259696804414036,3.2845916071020484,28.470844120473366
Economy_040,EC040,2013,Upper middle income,Sub-Saharan Africa,14463.317427541075,68.3796894792715,,1330.3986332662057,451.9013989957542,96.13751449716816,10.118590821069851,32.52898736456223,124.82933710813768,82.79437567426308,,,
Economy_040,EC040,2014,Upper middle income,Sub-Saharan Africa,14649.034540729552,69.84773062298663,,2250.7139371508224,,86.1033450360843,10.597335195595663,20.121666218299186,48.54768079798593,,3.402432566102764,3.385215207156669,20.020808795169337
Economy_040,EC040,2015,Upper middle income,Sub-Saharan Africa,14837.136365883585,66.82308779091932,35.39373118195685,2181.6633835025655,316.3077298932573,111.0285754710285,8.730927057999398,21.919115098931798,97.2854086981582,85.15141176183754,,,
Economy_040,EC040,2016,Upper middle income,Sub-Saharan Africa,15027.653524043211,67.91576879096814,41.76351824609219,2077.781942241017,121.1890423712332,86.83354965333544,10.834872576248822,29.008819908518664,59.14634839497468,86.32992980562477,3.4744605249988485,3.368578473505732,32.56310126870731
Economy_040,EC040,2017,Upper middle income,Sub-Saharan Africa,,66.03334736742762,29.303812856787047,1405.3048131425262,,80.8048955622037,10.053593353937355,26.546263776593758,120.16461246426033,87.508447849412,,,29.9844956747225
Economy_040,EC040,2018,Upper middle income,Sub-Saharan Africa,15416.058294544882,72.76363827496854,40.55182034499616,2076.5033602872554,137.19299437091001,127.7950773193221,8.730215607230857,20.566487150940553,59.53189470915791,88.68696589319923,3.3808319870374612,3.4979993278579076,
Economy_040,EC040,2019,Upper middle income,Sub-Saharan Africa,15614.009135183725,71.98964249312432,40.715815611688754,2737.7098576614667,101.05733904960388,77.30174045107823,11.92075011959205,30.81945011828934,33.736288551668345,89.86548393698646,,,19.444487236348238
Economy_040,EC040,2020,Upper middle income,Sub-Saharan Africa,,73.33165350668645,34.60004023905575,1290.6015517860376,241.72982789112993,92.72673380534204,12.32209947931945,,54.64078552068678,91.04400198077369,3.8046066277308883,3.682512327816167,
Economy_040,EC040,2021,Upper middle income,Sub-Saharan Africa,16017.568854274878,74.91435729832082,66.09893467565266,1174.6321231177078,149.8769097511399,120.5596640925152,10.565620070714854,20.482655573851073,55.06084997073505,92.22252002456092,,,29.539288802026398
Economy_040,EC040,2022,Upper middle income,Sub-Saharan Africa,16223.243428093547,74.70139912785058,22.363678497661873,1240.43168784467,,78.1234836864712,10.434402627283129,31.230491975462904,98.98927058485273,93.40103806834814,,,
Economy_041,EC041,2010,Upper middle income,South Asia,,77.56615131542912,40.924768899113666,2387.38008694666,601.0306155661458,140.36122652184793,5.396538689713581,26.905489888371434,106.10280923054292,60.39921295889579,,,23.953219897424354
Economy_041,EC041,2011,Upper middle income,South Asia,24105.23209782966,83.92391470018235,,2286.6307752861535,399.32787461707005,103.13761987225215,5.436026027227942,36.74654867649036,141.88865953759418,60.782820396204094,,,23.095401240255722
Economy_041,EC041,2012,Upper middle income,South Asia,24385.235181914555,81.30453137823022,55.17785469100496,1259.8308292212432,,133.5909360679783,5.353150937214876,32.31017110530086,130.28906942695832,61.1664278335124,3.618648435108568,3.5899580463255845,
Economy_041,EC041,2013,Upper middle income,South Asia,24668.490743585186,,56.05303568109609,1497.1532941979228,341.3190959286573,134.53652022968873,4.831869685372313,,55.82792785268792,61.55003527082071,,,31.6526077899708
Economy_041,EC041,2014,Upper middle income,South Asia,,86.34249618572741,,2649.672241524605,601.6853461757786,111.64667800783529,,32.07694730362543,91.60728110502188,61.93364270812901,3.8202890573643264,4.074585381183118,28.865460548093477
Economy_041,EC041,2015,Upper middle income,South Asia,25244.910859876683,87.42808675791922,46.25515323221616,3074.3491126288895,363.3219537498371,,6.181847469724569,34.36545664323654,140.88983209089162,62.31725014543731,,,28.562780364283636
Economy_041,EC041,2016,Upper middle income,South Asia,25538.152296819753,88.0641865689385,43.249736059168015,1921.406576261557,,131.14388258941077,,27.110870125134912,85.87424338055546,62.70085758274562,3.5750547694985197,3.468601806200521,19.148399010618085
Economy_041,EC041,2017,Upper middle income,South Asia,25834.799986247443,87.82650174638981,78.2431337199421,1016.0671444628252,146.65695833531342,124.9190438164599,5.502912595146642,27.495018323521876,91.28559443340376,63.084465020053926,,,29.792624854510485
Economy_041,EC041,2018,Upper middle income,South Asia,26134.893494723434,93.7399979826227,61.671947636581415,2913.7874191887668,91.43680007229933,78.6252524701083,7.056440093934559,37.694490066291294,50.11463649064815,63.46807245736223,3.7758227825264283,4.042801907918111,28.989319825864055
Economy_041,EC041,2019,Upper middle income,South Asia,26438.472848411206,97.29837885244365,53.15979224170819,3095.8093642722897,,135.345583777661,6.393374293128232,28.618411287019953,104.96794222747373,63.85167989467054,,,
Economy_041,EC041,2020,Upper middle income,South Asia,,93.3062906187866,90.32806626934918,2049.584567744243,,97.1619069267437,6.581048507212041,29.20853644733203,75.00652642626434,64.23528733197884,3.728021259402578,3.7750058370849264,29.91043491292816
Economy_041,EC041,2021,Upper middle income,South Asia,27056.251526168926,92.28426088573721,,1792.04720062689,1139.4285021678252,125.07167988713131,6.7387782033971355,22.401814131431024,146.79361819600896,64.61889476928715,,,18.880318547032147
Economy_041,EC041,2022,Upper middle income,South Asia,27370.53324892347,92.7921674510234,,,180.90834880036823,120.39129559021954,7.668561204327213,28.411811483137882,69.17672757823448,65.00250220659545,,,
Economy_042,EC042,2010,Upper middle income,South Asia,30247.596578196233,111.65898952888837,22.91702599448535,2937.180899597557,139.65027724128558,98.24185204602433,9.974406674423935,32.75252869892528,75.82137587080989,70.45618830490301,,,27.188997268511905
Economy_042,EC042,2011,Upper middle income,South Asia,30658.924153348722,,55.903935577524855,3407.702815876924,643.9894285566874,,9.083059438257882,31.41120103481796,95.58061657359836,71.641680369301,,,32.59917984888391
Economy_042,EC042,2012,Upper middle income,South Asia,31075.845243134463,101.64764566500651,35.65279774515235,2866.3296579905286,,120.67781729333181,8.799803208064038,36.52538478349253,45.52571172810495,72.82717243369898,3.6163523737602956,3.341867153871751,25.1356985736095
Economy_042,EC042,2013,Upper middle income,South Asia,31498.435912003893,116.79265900294956,71.93526524211583,,356.8420674929483,128.9793714054427,9.719443630728534,29.078655646071233,81.85004554224815,,,,29.521928404165408
Economy_042,EC042,2014,Upper middle income,South Asia,31926.773258784033,111.26210975610216,24.924609335922952,3025.471782295326,627.4154196628547,98.53431827765286,10.524681350400167,21.879275908207656,98.44193136105133,75.19815656249496,3.852198837747542,3.924843290829802,33.58264679362564
Economy_042,EC042,2015,Upper middle income,South Asia,32360.93543074468,114.7979704685243,,2731.0090062312274,160.10855088506221,95.7501602607712,7.602249543285721,27.208236127025565,39.611059305629446,76.38364862689295,,,25.89682070179922
Economy_042,EC042,2016,Upper middle income,South Asia,32801.00163785581,118.57645973767204,71.3614992906531,2784.354174319079,,,9.398323977827323,32.33476161149806,78.4415139103817,77.56914069129093,3.9819106787289344,4.05745081848333,23.03658721122598
Economy_042,EC042,2017,Upper middle income,South Asia,33247.05216723895,123.74255666090698,,2463.2358168395826,626.88284947577,101.16657887659731,7.932983685939228,33.454250529735404,124.21106447099885,78.75463275568892,,,22.847703501671145
Economy_042,EC042,2018,Upper middle income,South Asia,33699.16839781499,125.75960507304472,80.87447974485448,1994.890301215355,,98.15640521291382,9.56704076326585,33.68770849184147,41.492146343955234,79.94012482008691,3.8148493667018424,3.835111332161057,29.338742644982283
Economy_042,EC042,2019,Upper middle income,South Asia,34157.43281515122,117.47255450256631,,1911.5609703118432,487.46314520889956,110.94572673324221,11.548904583090765,38.71601952109242,76.20184456267405,81.1256168844849,,,19.70841090707582
Economy_042,EC042,2020,Upper middle income,South Asia,34621.92902651032,123.91593582789334,104.86315952149201,1837.7161586996351,,102.17849509137797,8.950209509796698,25.738070978242042,80.35846112052126,82.31110894888288,3.9751342759508743,3.8683535995361664,27.567524098540268
Economy_042,EC042,2021,Upper middle income,South Asia,35092.74177610384,127.21218058546067,,5224.302539679933,159.7546322169804,74.17065988676025,8.733797644641239,21.222457506515337,59.36422141795902,83.49660101328087,,,30.220689239024786
Economy_042,EC042,2022,Upper middle income,South Asia,35569.95696055331,123.75279288676208,97.39714155927362,5406.65371283386,626.8049520403438,79.68063987359238,9.520544043550574,28.807184159376312,75.60088370889022,84.68209307767886,,,22.291607833367614
Economy_043,EC043,2010,Upper middle income,Sub-Saharan Africa,11196.842771820575,61.84100868326089,29.08038194988079,348.88378227225735,153.81641428993265,102.15697051385789,6.688435270770535,,,54.19221978693063,,,31.23438269070744
Economy_043,EC043,2011,Upper middle income,Sub-Saharan Africa,11555.003658690308,60.24414638712361,,,,,8.565846335260359,39.27550364414457,56.5540879097949,54.62267056248441,,,27.692158572091547
Economy_043,EC043,2012,Upper middle income,Sub-Saharan Africa,11924.621277024215,60.39295134259472,11.439695900497856,1127.7061223661804,130.31177279254868,128.25975876932344,6.868377071723769,35.86625692799804,43.28468265678131,55.05312133803819,3.089989733403642,3.1904068118987268,26.738727424529472
Economy_043,EC043,2013,Upper middle income,Sub-Saharan Africa,12306.062100942318,,40.622118632052945,,175.80037529602546,90.74770958331652,7.921146775579233,32.28230308924895,100.39072806653873,55.483572113591975,,,20.4661117088872
Economy_043,EC043,2014,Upper middle income,Sub-Saharan Africa,12699.704327217043,61.76983329354618,19.968277621218178,648.4996580719666,228.5305218964347,93.21054059823015,9.462700533081172,28.614106633968106,119.99885185700441,55.914022889145755,3.200777093281617,3.3598182379078394,20.695451460958257
Economy_043,EC043,2015,Upper middle income,Sub-Saharan Africa,13105.938250253534,62.47840863697698,20.75175478244046,785.8737245341055,,103.53825396124573,6.680549562169548,,147.8908520592135,56.344473664699535,,,34.98316084837076
Economy_043,EC043,2016,Upper middle income,Sub-Saharan Africa,13525.166649064706,65.79916081554887,55.90874786834501,986.3070516529331,,133.88491333082115,6.9872920145224375,39.42348810279917,85.01110488538987,56.774924440253315,3.022148183654047,3.2962262783592253,20.615450941243704
Economy_043,EC043,2017,Upper middle income,Sub-Saharan Africa,13957.805186624726,68.95436150265027,20.700864205316854,1418.5110653502702,444.1220101776403,125.2507066882068,9.10780720427567,30.625360099216717,108.44191987885625,57.2053752158071,,,25.23359745827471
Economy_043,EC043,2018,Upper middle income,Sub-Saharan Africa,14404.282821996901,68.46948635160118,54.87179709145207,504.62145318156047,,78.76537638320396,8.026014229184993,35.02158387804872,145.5288703268214,57.63582599136088,2.724555506936304,2.853616310193784,26.27926165890464
Economy_043,EC043,2019,Upper middle income,Sub-Saharan Africa,14865.042235644542,70.09116308874889,,1455.483185701901,452.45722571143176,93.5562685855479,6.754896412003678,28.045456277809233,137.93121866086162,58.06627676691466,,,22.146853584773677
Economy_043,EC043,2020,Upper middle income,Sub-Saharan Africa,15340.540268346562,65.66940106557914,24.78790995880836,1209.207928680975,264.4802226252427,106.86002136263453,8.244808368329762,21.477408358149354,68.99902743163061,58.49672754246844,2.9382045937198105,3.011234904842116,19.1037015906573
Economy_043,EC043,2021,Upper middle income,Sub-Saharan Africa,15831.248374152934,61.97685014797331,29.658256073838352,,,90.63075633281565,7.534206232890915,22.398803677150717,102.4013958374104,58.92717831802223,,,27.685229911069257
Economy_043,EC043,2022,Upper middle income,Sub-Saharan Africa,16337.65308782917,68.36633807662773,,1405.177940960279,,88.46519088175833,7.732009422262272,38.42316987868233,49.3024197779143,59.35762909357601,,,24.044101208916945
Economy_044,EC044,2010,Upper middle income,South Asia,8914.637538982251,118.08154740429671,28.279138254544982,1043.2326646261436,108.4002583716021,149.6289411387395,7.847793620040647,36.93288128665357,58.39640887602319,64.46754776907274,,,18.614595229201917
Economy_044,EC044,2011,Upper middle income,South Asia,9214.972158021677,117.96437166653918,,405.1850261907567,153.6281788553075,112.15751449348971,7.36936228791338,25.988255604932654,136.13015698135652,65.74193333192784,,,24.2171695720438
Economy_044,EC044,2012,Upper middle income,South Asia,9525.4250665596,116.3750589080124,31.121718974119247,463.32806926530986,203.17535767511453,100.98818536501001,8.526777281827764,34.10040069737623,109.04692010728876,67.01631889478294,3.1941723780607196,3.125142908417848,22.18360031362255
Economy_044,EC044,2013,Upper middle income,South Asia,9846.337150314423,111.99029304335637,60.16615646645551,1288.7856209864951,,96.05833891752734,9.01389006875834,39.5826783503545,135.91373131966253,68.29070445763804,,,24.05821508645765
Economy_044,EC044,2014,Upper middle income,South Asia,10178.060779462789,117.16336953097844,44.026581161997505,,135.80842312624148,127.5485848294831,8.965099839417634,,,69.56509002049314,3.3118934632296524,3.506415210167005,31.025787906068786
Economy_044,EC044,2015,Upper middle income,South Asia,10520.960195551563,136.1405498553845,,1104.6952595949795,159.9500551127209,85.76199367557375,9.092344336400556,,53.57182908872884,70.83947558334825,,,20.90274140175969
Economy_044,EC044,2016,Upper middle income,South Asia,10875.411911444959,131.91702088697656,58.92930650475443,669.5719557349738,239.56846680956937,97.62574339164712,9.449741615285518,30.78398670654603,127.03296382913479,72.11386114620335,3.447191574564612,3.453500630597801,20.70803357200864
Economy_044,EC044,2017,Upper middle income,South Asia,11241.805124745875,132.62262089025592,94.52581413380236,1351.0774028250796,,109.83076466063984,8.26242154896113,36.08562187124346,65.89393579343493,73.38824670905845,,,28.00133537335502
Economy_044,EC044,2018,Upper middle income,South Asia,11620.542145145415,129.24151734672657,50.217898118977175,1179.2112034013694,237.32125092270888,95.24073970529734,9.538314651955005,27.88688286467014,72.15340469413701,74.66263227191355,3.355065395504487,3.6469576362623006,25.32804115294342
Economy_044,EC044,2019,Upper middle income,South Asia,12012.03883616986,124.19926797333171,65.19331059314027,773.1007586770352,122.02433301596504,114.21140520384029,9.982607017676418,38.08708680500629,90.10379299930659,,,,26.26795195686142
Economy_044,EC044,2020,Upper middle income,South Asia,12416.725071810097,137.86609793091367,65.5352920112578,839.6048383107948,322.7163922667647,110.00089587448468,,24.149184029597567,98.44514404185884,77.21140339762376,3.39549728451955,3.355300242587038,28.992323026267986
Economy_044,EC044,2021,Upper middle income,South Asia,12835.04520853493,126.44685270123131,68.25092461081806,980.5323107036012,190.84448109819164,125.38848726879507,10.415712123623866,37.930196712277294,90.91777032211495,78.48578896047886,,,21.131341004275015
Economy_044,EC044,2022,Upper middle income,South Asia,13267.458573206539,,,2008.976928821825,165.38875114538394,125.93064957117555,9.764660344252107,27.510159555245234,132.0230880234305,79.76017452333396,,,
Economy_045,EC045,2010,Upper middle income,Latin America & Caribbean,25613.34868474473,117.14493530150797,28.861723434828924,2446.4919158610023,,112.49892834747723,11.077202633219512,20.4006876815443,61.48435023467697,61.383361606428544,,,19.960423565043907
Economy_045,EC045,2011,Upper middle income,Latin America & Caribbean,26307.549803373833,109.2628927314451,38.05896083210046,2230.0931938417466,,124.35441970903146,10.698344014557904,33.59014649856765,69.4942984437128,,,,18.657314551409023
Economy_045,EC045,2012,Upper middle income,Latin America & Caribbean,27020.56592347101,104.87964508531185,32.38241070655408,2576.0930904955044,565.8136388256986,136.99951552744923,,22.048012319257978,73.6875446155992,63.53958021051842,3.0053205457887966,2.8437815797770094,
Economy_045,EC045,2013,Upper middle income,Latin America & Caribbean,27752.906989878975,111.59546176312418,63.523348365668994,,540.0854133122988,135.79689917111432,11.961856144274073,23.586255456496115,100.61833964532312,64.61768951256336,,,33.98787982008565
Economy_045,EC045,2014,Upper middle income,Latin America & Caribbean,28505.09676852585,112.84877355693041,52.493497599202904,3571.251360160696,528.491750260345,128.5717546010592,12.91219364211771,27.4178062447685,96.44456674664464,65.6957988146083,2.896109999131356,2.7639068433403478,28.36530880787897
Economy_045,EC045,2015,Upper middle income,Latin America & Caribbean,29277.673221019442,127.8525925007673,,1186.9837453049959,292.3482656452691,122.69718899915358,9.275686200924444,25.700358185191366,54.6686070418088,66.77390811665323,,,22.70526138491817
Economy_045,EC045,2016,Upper middle income,Latin America & Caribbean,30071.18888939412,,,1923.8244911103623,413.6003067456296,123.20175799728688,11.28777829301417,,88.9976100133769,67.85201741869818,3.124732883583651,3.3154268785359244,25.745383397746124
Economy_045,EC045,2017,Upper middle income,Latin America & Caribbean,30886.211291285596,128.90958461693788,54.02565167532228,1152.2933786588906,,122.17494267755596,10.534716009599157,24.167704065129037,101.37877193886922,68.93012672074312,,,18.883888333992104
Economy_045,EC045,2018,Upper middle income,Latin America & Caribbean,31723.323325816073,125.34445045904666,33.63049537793441,,406.8585650181032,87.46356659985484,11.35701683131618,25.588703406271264,147.90770407025127,70.00823602278805,3.0647794085155198,3.3315156306758085,25.55093394105278
Economy_045,EC045,2019,Upper middle income,Latin America & Caribbean,32583.123690480246,113.10659098255876,81.0070763510634,3405.7454595990584,242.9167934509327,132.04995325078983,10.867812240992127,23.974733277403136,,71.08634532483299,,,21.30364643565393
Economy_045,EC045,2020,Upper middle income,Latin America & Caribbean,33466.22730933013,125.24732829672503,105.14654731249661,4374.771662225832,,92.01702443691131,,39.82303290296374,,72.16445462687793,2.951068329214329,3.232645126443777,34.730373999709514
Economy_045,EC045,2021,Upper middle income,Latin America & Caribbean,34373.26577276501,123.97530522365142,130.188112527468,,1101.1024734177743,92.88513965323453,13.033786533673032,34.56722605473445,116.07488177646847,73.24256392892286,,,18.89514791066836
Economy_045,EC045,2022,Upper middle income,Latin America & Caribbean,35304.88778924117,136.2061887419807,,3884.2477481501987,458.7737104693158,76.53910681073,11.860510702450389,,64.27052157528675,74.32067323096781,,,25.19590430313722
Economy_046,EC046,2010,Upper middle income,Middle East & North Africa,9572.420133188312,49.310772433852854,22.98446891603665,340.610494747747,101.50550454365113,132.04564065006994,9.654945267120551,24.936978105965025,98.4144582138068,53.159376772694266,,,33.05770807322015
Economy_046,EC046,2011,Upper middle income,Middle East & North Africa,9771.33555943553,55.66818897175456,29.175233061658563,739.5659806775093,,139.6486710830212,9.837313210637255,28.356841233594285,110.84935560576213,53.52828494797696,,,33.34658783856403
Economy_046,EC046,2012,Upper middle income,Middle East & North Africa,9974.384459375775,53.67212553133752,14.700724722374702,540.997439803122,160.78768949606228,144.8209294738953,,30.93473895967736,72.63795171904256,53.897193123259655,3.0873362104906046,3.1215052616675623,30.297096399219818
Economy_046,EC046,2013,Upper middle income,Middle East & North Africa,,54.3935357263739,33.51310642243273,1022.1839141873266,383.543085000148,119.39264374467169,9.692007757124802,,149.7403675549874,54.266101298542345,,,26.190962702041357
Economy_046,EC046,2014,Upper middle income,Middle East & North Africa,10393.228040472572,55.009413284872515,,1131.1940197686363,132.70987965610215,110.1268880816511,9.493701307168847,27.783209253718912,73.62675526412075,54.63500947382504,3.5284680930796863,3.6819921086821656,
Economy_046,EC046,2015,Upper middle income,Middle East & North Africa,10609.19990098331,54.24598286825375,22.848588705024092,569.2628104875176,,136.24029556961312,10.873000325919273,37.980474544267324,57.37066377239273,55.003917649107734,,,26.681379841421645
Economy_046,EC046,2016,Upper middle income,Middle East & North Africa,10829.659668845918,58.506966626768076,28.6481212729498,673.8626595701985,,118.41793491627192,10.613781433158584,33.601137497097945,46.26492157090041,55.37282582439043,3.626305531548492,3.8893327737989285,28.852316002700334
Economy_046,EC046,2017,Upper middle income,Middle East & North Africa,11054.700603026406,56.13637401460054,46.286346601676584,1174.8310281900629,,98.85984443476458,9.538316969525875,25.6428425744342,122.94049276263921,55.74173399967312,,,30.03539491625274
Economy_046,EC046,2018,Upper middle income,Middle East & North Africa,11284.417900417318,59.926908523173374,53.553417031530266,559.387538866618,,123.0938534475352,12.018296206076256,35.69707424711577,55.882357669184486,56.11064217495582,3.404659027561059,3.662353281221539,30.862270636768933
Economy_046,EC046,2019,Upper middle income,Middle East & North Africa,11518.90873610796,60.34154342076627,15.35957072060493,907.6192656946233,108.37785023989503,92.03624786356126,11.144546695211938,28.64102055008095,34.39579678195431,56.47955035023851,,,25.89707093918765
Economy_046,EC046,2020,Upper middle income,Middle East & North Africa,11758.27230449143,58.366958470539494,60.298663564792726,393.38723529109456,61.403363804307524,,11.066400118873863,31.185887752906005,55.42306834369011,,3.689850721292703,3.7929114975665206,25.334564869236175
Economy_046,EC046,2021,Upper middle income,Middle East & North Africa,12002.609861225867,58.90609142841723,,550.1735832378762,306.10170776646055,81.18628341903762,10.875941147406705,,124.89058040089795,,,,31.843006828908393
Economy_046,EC046,2022,Upper middle income,Middle East & North Africa,12252.02476606766,53.43188958688288,46.90266545093397,1045.4039931144166,129.78027133545675,82.78641636810251,11.040364456660551,,,57.58627487608659,,,20.370451561549558
Economy_047,EC047,2010,Upper middle income,Sub-Saharan Africa,,92.58257667486389,18.996969997735523,3213.397397985774,411.67977500157815,116.55952904022622,9.715901941297677,30.326574450172828,92.51814510100809,76.86211173674766,,,27.89741531287389
Economy_047,EC047,2011,Upper middle income,Sub-Saharan Africa,27010.14000124103,99.4391199029442,,3012.0822037087337,941.0929380214977,130.13525317381394,10.262389626583511,24.209656725853176,119.51065433907284,77.4897397588502,,,23.266252633012535
Economy_047,EC047,2012,Upper middle income,Sub-Saharan Africa,27581.36908737682,99.33110875153797,27.6659420005134,3348.9752493656406,,86.42925828244638,10.7382496554882,34.30383741307298,132.08493500741977,78.11736778095276,2.4789610662439943,2.396724333779197,
Economy_047,EC047,2013,Upper middle income,Sub-Saharan Africa,28164.678920551774,106.98746496855274,70.61287943853192,3584.560726694579,429.5992853707302,104.41143692149744,10.056972224910217,35.237915843758124,70.5727876115012,78.7449958030553,,,
Economy_047,EC047,2014,Upper middle income,Sub-Saharan Africa,,98.55368912713175,25.044099515309412,1234.5373428816072,231.16020944475832,96.08660869021816,9.812484359452192,38.20943252342568,72.56637670785618,79.37262382515785,2.379116264516573,2.4381933194654124,21.428414392747424
Economy_047,EC047,2015,Upper middle income,Sub-Saharan Africa,29368.568199251324,102.94641804649098,28.912810920350882,3205.6009230832287,482.5256420600872,121.93870701635353,9.509471636674956,,98.84670580410912,80.0002518472604,,,26.396401896459043
Economy_047,EC047,2016,Upper middle income,Sub-Saharan Africa,29989.67495296693,109.19932716357366,34.72912664419635,2838.387662429818,183.6010826555379,,11.323584480068623,36.04721101964956,31.810563625283393,80.62787986936294,2.7257658244377296,2.829209600595075,29.5579172827925
Economy_047,EC047,2017,Upper middle income,Sub-Saharan Africa,30623.917301066773,,,2922.038052018167,1154.182563034242,93.92433945585705,10.944370856142076,24.887344570554134,136.96123258560283,81.25550789146548,,,22.67938369555338
Economy_047,EC047,2018,Upper middle income,Sub-Saharan Africa,31271.573044168534,100.92513255453748,83.89258130068403,1699.6936184499982,,76.26024433974234,12.318728832948336,36.18476143349362,99.00305475139672,81.88313591356804,2.4390217372429728,2.214828678459893,26.228779891326447
Economy_047,EC047,2019,Upper middle income,Sub-Saharan Africa,,109.60217700632275,,3852.542255157782,,92.08266325321608,8.450052147913347,22.120543799107576,64.72568683268335,82.51076393567058,,,18.75297624989558
Economy_047,EC047,2020,Upper middle income,Sub-Saharan Africa,32608.265417695744,106.21205051914866,48.444931845611,4429.8393922850055,374.22100245683316,87.6489863502381,9.75931988717325,35.17868812454107,89.27071745394547,,2.7178743683840776,2.5087639983764087,22.385589098006193
Economy_047,EC047,2021,Upper middle income,Sub-Saharan Africa,33297.887524584774,103.94179120643608,73.92845631924916,1435.6514097814859,,77.67892403052082,11.011926688781454,36.80985016831494,141.1838128918924,,,,29.352511477711687
Economy_047,EC047,2022,Upper middle income,Sub-Saharan Africa,34002.09423584384,,,1606.2614245426387,900.5330870735414,130.70281563037284,11.61400254514663,27.301632664675537,129.48451376911416,84.39364800197822,,,21.961561906954085
Economy_048,EC048,2010,Upper middle income,Middle East & North Africa,14307.729158907197,82.2714463102691,25.84313683669145,729.4368325768557,198.69020552614617,82.71631668216617,4.5930804126398845,31.302919411138877,60.78878711880561,56.66621620987946,,,32.58190228272089
Economy_048,EC048,2011,Upper middle income,Middle East & North Africa,14870.369567507956,87.41355018290105,,872.4315202802385,201.52027606485956,89.54033255384759,4.312261538228381,36.752739773657446,67.80859520558784,57.25053622888555,,,34.10931042188339
Economy_048,EC048,2012,Upper middle income,Middle East & North Africa,15455.135376014914,89.3994675162939,39.04718166091392,848.7399855812524,,133.25222248402412,5.751330262230519,21.9107121872329,,57.83485624789164,3.205960087871002,2.972716836256683,33.322497360767116
Economy_048,EC048,2013,Upper middle income,Middle East & North Africa,16062.896648706297,88.2856501571421,,,173.97850982401715,93.32000893390719,5.899094430804241,38.9984964782811,,58.41917626689774,,,24.03608793480303
Economy_048,EC048,2014,Upper middle income,Middle East & North Africa,16694.557664466687,88.78650306219784,,555.9592048119493,183.25934049070986,105.77666596908195,5.450644014620205,,122.88251075580972,59.003496285903836,2.8984065534262595,3.081463855000713,28.82425436731866
Economy_048,EC048,2015,Upper middle income,Middle East & North Africa,17351.058262250008,87.09909734532403,,1091.0301573590248,672.6903261675267,84.19854555518232,5.352187908384006,,145.03302600533038,59.58781630490993,,,29.271915683514052
Economy_048,EC048,2016,Upper middle income,Middle East & North Africa,,80.89886910015866,79.01067553433488,1697.9149659906238,459.7979677466348,122.62010726979288,6.307659960112208,,,60.17213632391602,3.3261874361605477,3.488939303588277,31.472286176821655
